Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, FACE VALUE
532760,,DEEPENR,Deep Energy Resources Ltd,Active,B ,10.0,INE677H01012,Integrated Oil & Gas,Equity,DEEPENR,DEEP ENERGY RESOURCES LIMITED,EQ,09-MAR-2010,10,1,10
532761,,HOVS,HOV SERVICES LTD.,Active,B ,10.0,INE596H01014,BPO/KPO,Equity,HOVS,HOV Services Limited,EQ,27-SEP-2006,10,1,10
532762,,ACE,ACTION CONSTRUCTION EQUIPMENT LTD.,Active,A ,2.0,INE731H01025,Transport Related Services,Equity,ACE,Action Construction Equipment Limited,EQ,26-SEP-2006,2,1,2
532764,,GEECEE,GeeCee Ventures Limited,Active,B ,10.0,INE916G01016,Realty,Equity,GEECEE,GeeCee Ventures Limited,EQ,04-OCT-2006,10,1,10
532767,,GAYAPROJ,GAYATRI PROJECTS LTD.,Active,B ,2.0,INE336H01023,Construction & Engineering,Equity,GAYAPROJ,Gayatri Projects Limited,EQ,22-AUG-2011,2,1,2
532768,,FIEMIND,FIEM INDUSTRIES LTD.,Active,B ,10.0,INE737H01014,Auto Parts & Equipment,Equity,FIEMIND,Fiem Industries Limited,EQ,19-OCT-2006,10,1,10
532771,,JHS,JHS SVENDGAARD LABORATORIES LTD.,Active,B ,10.0,INE544H01014,Personal Products,Equity,JHS,JHS Svendgaard Laboratories Limited,EQ,21-OCT-2006,10,1,10
532772,,DCBBANK,DCB Bank Limited,Active,A ,10.0,INE503A01015,Banks,Equity,DCBBANK,DCB Bank Limited,EQ,27-OCT-2006,10,1,10
532773,,GLOBALVECT,GLOBAL VECTRA HELICORP LTD.,Active,B ,10.0,INE792H01019,Airlines,Equity,GLOBALVECT,Global Vectra Helicorp Limited,EQ,27-OCT-2006,10,1,10
532774,,INSPIRISYS,Inspirisys Solutions Ltd,Active,B ,10.0,INE020G01017,IT Consulting & Software,Equity,INSPIRISYS,Inspirisys Solutions Limited,EQ,30-OCT-2006,10,1,10
532775,,GTLINFRA,GTL INFRASTRUCTURE LTD.,Active,B ,10.0,INE221H01019,Telecom Equipment,Equity,GTLINFRA,GTL Infrastructure Limited,EQ,09-NOV-2006,10,1,10
532776,,SHIVAMAUTO,SHIVAM AUTOTECH LTD.,Active,T ,2.0,INE637H01024,Auto Parts & Equipment,Equity,SHIVAMAUTO,Shivam Autotech Limited,BE,21-NOV-2006,2,1,2
532777,,NAUKRI,INFO EDGE (INDIA) LTD.,Active,A ,10.0,INE663F01024,Internet & Catalogue Retail,Equity,NAUKRI,Info Edge (India) Limited,EQ,21-NOV-2006,10,1,10
532779,,TORNTPOWER,TORRENT POWER LTD.,Active,A ,10.0,INE813H01021,Electric Utilities,Equity,TORNTPOWER,Torrent Power Limited,EQ,28-NOV-2006,10,1,10
532780,,PARSVNATH,PARSVNATH DEVELOPERS LTD.,Active,B ,5.0,INE561H01026,Realty,Equity,PARSVNATH,Parsvnath Developers Limited,EQ,30-NOV-2006,5,1,5
532782,,SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES LTD.,Active,B ,1.0,INE645H01027,Textiles,Equity,SUTLEJTEX,Sutlej Textiles and Industries Limited,EQ,14-DEC-2006,1,1,1
532783,,DAAWAT,LT FOODS LTD.,Active,A ,1.0,INE818H01020,Packaged Foods,Equity,DAAWAT,LT Foods Limited,EQ,18-DEC-2006,1,1,1
532784,,SOBHA,Sobha Limited,Active,A ,10.0,INE671H01015,Realty,Equity,SOBHA,Sobha Limited,EQ,20-DEC-2006,10,1,10
532785,,RUCHIRA,RUCHIRA PAPERS LTD.,Active,B ,10.0,INE803H01014,Paper & Paper Products,Equity,RUCHIRA,Ruchira Papers Limited,EQ,20-DEC-2006,10,1,10
532790,,TANLA,Tanla Platforms Ltd,Active,B ,1.0,INE483C01032,IT Software Products,Equity,TANLA,Tanla Platforms Limited,EQ,05-JAN-2007,1,1,1
532794,,ZEEMEDIA,Zee Media Corporation Limited,Active,B ,1.0,INE966H01019,Broadcasting & Cable TV,Equity,ZEEMEDIA,Zee Media Corporation Limited,EQ,10-JAN-2007,1,1,1
532795,,SITINET,Siti Networks Ltd,Active,T ,1.0,INE965H01011,Broadcasting & Cable TV,Equity,SITINET,Siti Networks Limited,BE,10-JAN-2007,1,1,1
532796,,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,Active,B ,2.0,INE872H01027,Auto Parts & Equipment,Equity,LUMAXTECH,Lumax Auto Technologies Limited,EQ,16-JAN-2007,2,1,2
532797,,AUTOIND,AUTOLINE INDUSTRIES LTD.,Active,B ,10.0,INE718H01014,Auto Parts & Equipment,Equity,AUTOIND,Autoline Industries Limited,EQ,31-JAN-2007,10,1,10
532798,,NETWORK18,NETWORK18 MEDIA & INVESTMENTS LTD.,Active,A ,5.0,INE870H01013,Advertising & Media,Equity,NETWORK18,Network18 Media & Investments Limited,EQ,02-FEB-2007,5,1,5
532799,,HUBTOWN,HUBTOWN LTD.,Active,B ,10.0,INE703H01016,Realty,Equity,HUBTOWN,Hubtown Limited,EQ,07-FEB-2007,10,1,10
532800,,TV18BRDCST,TV18 BROADCAST LTD.,Active,A ,2.0,INE886H01027,Broadcasting & Cable TV,Equity,TV18BRDCST,TV18 Broadcast Limited,EQ,08-FEB-2007,2,1,2
532801,,CTE,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,Active,B ,10.0,INE627H01017,IT Software Products,Equity,CTE,Cambridge Technology Enterprises Limited,EQ,07-FEB-2007,10,1,10
532804,,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,Active,B ,10.0,INE545H01011,Iron & Steel Products,Equity,TIIL,Technocraft Industries (India) Limited,EQ,12-FEB-2007,10,1,10
532805,,REDINGTON,REDINGTON (INDIA) LTD.,Active,A ,2.0,INE891D01026,Comm.Trading  & Distribution,Equity,REDINGTON,Redington (India) Limited,EQ,15-FEB-2007,2,1,2
532807,,CINELINE,Cineline India Limited,Active,B ,5.0,INE704H01022,Specialty Retail,Equity,CINELINE,Cineline India Limited,EQ,13-JUN-2012,5,1,5
532808,,PGIL,Pearl Global Industries Limited,Active,B ,10.0,INE940H01014,Other Apparels & Accessories,Equity,PGIL,Pearl Global Industries Limited,EQ,15-FEB-2007,10,1,10
532809,,FSL,FIRSTSOURCE SOLUTIONS LTD.,Active,A ,10.0,INE684F01012,BPO/KPO,Equity,FSL,Firstsource Solutions Limited,EQ,22-FEB-2007,10,1,10
532810,,PFC,POWER FINANCE CORPORATION LTD.,Active,A ,10.0,INE134E01011,Finance (including NBFCs),Equity,PFC,Power Finance Corporation Limited,EQ,23-FEB-2007,10,1,10
532811,,AHLUCONT,AHLUWALIA CONTRACTS (INDIA) LTD.,Active,A ,2.0,INE758C01029,Realty,Equity,AHLUCONT,Ahluwalia Contracts (India) Limited,EQ,14-DEC-2009,2,1,2
532812,,TFL,TRANSWARRANTY FINANCE LTD.,Active,T ,10.0,INE804H01012,Finance (including NBFCs),Equity,TFL,Transwarranty Finance Limited,BE,26-FEB-2007,10,1,10
532813,,CANDC,C & C CONSTRUCTIONS LTD.,Active,Z ,10.0,INE874H01015,Construction & Engineering,Equity,CANDC,C & C Constructions Limited,BZ,26-FEB-2007,10,1,10
532814,,INDIANB,INDIAN BANK,Active,A ,10.0,INE562A01011,Banks,Equity,INDIANB,Indian Bank,EQ,01-MAR-2007,10,1,10
532815,,SMSPHARMA,SMS PHARMACEUTICALS LTD.,Active,B ,1.0,INE812G01025,Pharmaceuticals,Equity,SMSPHARMA,SMS Pharmaceuticals Limited,EQ,28-FEB-2007,1,1,1
532817,,ORIENTALTL,ORIENTAL TRIMEX LTD.,Active,B ,10.0,INE998H01012,Construction Materials,Equity,ORIENTALTL,Oriental Trimex Limited,EQ,07-MAR-2007,10,1,10
532819,,MINDTREE,MINDTREE LTD.,Active,A ,10.0,INE018I01017,IT Consulting & Software,Equity,MINDTREE,MindTree Limited,EQ,07-MAR-2007,10,1,10
532822,,IDEA,Vodafone Idea Ltd,Active,A ,10.0,INE669E01016,Telecom Services,Equity,IDEA,Vodafone Idea Limited,EQ,09-MAR-2007,10,1,10
532826,,RAJTV,RAJ TELEVISION NETWORK LTD.,Active,B ,5.0,INE952H01027,Broadcasting & Cable TV,Equity,RAJTV,Raj Television Network Limited,EQ,16-MAR-2007,5,1,5
532827,,PAGEIND,PAGE INDUSTRIES LTD.,Active,A ,10.0,INE761H01022,Other Apparels & Accessories,Equity,PAGEIND,Page Industries Limited,EQ,16-MAR-2007,10,1,10
532828,,AMDIND,AMD INDUSTRIES LTD.,Active,B ,10.0,INE005I01014,Containers & Packaging,Equity,AMDIND,AMD Industries Limited,EQ,19-MAR-2007,10,1,10
532830,,ASTRAL,Astral Ltd,Active,A ,1.0,INE006I01046,Plastic Products,Equity,ASTRAL,Astral Limited,EQ,20-MAR-2007,1,1,1
532832,,IBREALEST,INDIABULLS REAL ESTATE LTD.,Active,A ,2.0,INE069I01010,Realty,Equity,IBREALEST,Indiabulls Real Estate Limited,EQ,23-MAR-2007,2,1,2
532834,,CAMLINFINE,CAMLIN FINE SCIENCES LTD.,Active,A ,1.0,INE052I01032,Specialty Chemicals,Equity,CAMLINFINE,Camlin Fine Sciences Limited,EQ,20-JAN-2015,1,1,1
532835,,ICRA,ICRA LTD.,Active,A ,10.0,INE725G01011,Other Financial Services,Equity,ICRA,ICRA Limited,EQ,13-APR-2007,10,1,10
532839,,DISHTV,DISH TV INDIA LTD.,Active,A ,1.0,INE836F01026,Broadcasting & Cable TV,Equity,DISHTV,Dish TV India Limited,EQ,18-APR-2007,1,1,1
532842,,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,Active,B ,10.0,INE917H01012,Commodity Chemicals,Equity,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,EQ,08-MAY-2007,10,1,10
532843,,FORTIS,FORTIS HEALTHCARE LTD.,Active,A ,10.0,INE061F01013,Healthcare Facilities,Equity,FORTIS,Fortis Healthcare Limited,EQ,09-MAY-2007,10,1,10
532845,,TGBHOTELS,TGB BANQUETS AND HOTELS LTD.,Active,T ,10.0,INE797H01018,Hotels,Equity,TGBHOTELS,TGB Banquets And Hotels Limited,BE,17-MAY-2007,10,1,10
532847,,HILTON,HILTON METAL FORGING LTD.,Active,T ,10.0,INE788H01017,Other Industrial Products,Equity,HILTON,Hilton Metal Forging Limited,BE,24-MAY-2007,10,1,10
532848,,DELTACORP,DELTA CORP LTD.,Active,A ,1.0,INE124G01033,Misc.Commercial Services,Equity,DELTACORP,Delta Corp Limited,EQ,02-NOV-2007,1,1,1
532850,,MIC,MIC ELECTRONICS LTD.,Active,T ,2.0,INE287C01029,Electronic Components,Equity,MIC,MIC Electronics Limited,BE,30-MAY-2007,2,1,2
532851,,INSECTICID*,INSECTICIDES (INDIA) LTD.,Active,A ,10.0,INE070I01018,Agrochemicals,Equity,INSECTICID,Insecticides (India) Limited,EQ,30-MAY-2007,10,1,10
532852,,MCDHOLDING,MCDOWELL HOLDINGS LTD.,Active,B ,10.0,INE836H01014,Investment Companies,Equity,MCDHOLDING,McDowell Holdings Limited,EQ,30-MAY-2007,10,1,10
532853,,ASAHISONG,ASAHI SONGWON COLORS LTD.,Active,B ,10.0,INE228I01012,Specialty Chemicals,Equity,ASAHISONG,Asahi Songwon Colors Limited,EQ,29-AUG-2011,10,1,10
532854,,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.,Active,Z ,2.0,INE489H01020,Industrial Machinery,Equity,NITINFIRE,Nitin Fire Protection Industries Limited,BZ,05-JUN-2007,2,1,2
532856,,TIMETECHNO,TIME TECHNOPLAST LTD.,Active,A ,1.0,INE508G01029,Plastic Products,Equity,TIMETECHNO,Time Technoplast Limited,EQ,13-JUN-2007,1,1,1
532859,,HGS,HINDUJA GLOBAL SOLUTIONS LTD.,Active,A ,10.0,INE170I01016,BPO/KPO,Equity,HGS,Hinduja Global Solutions Limited,EQ,19-JUN-2007,10,1,10
532864,,NELCAST,NELCAST LTD.,Active,B ,2.0,INE189I01024,Other Industrial Products,Equity,NELCAST,Nelcast Limited,EQ,27-JUN-2007,2,1,2
532867,,V2RETAIL,V2 RETAIL LTD.,Active,B ,10.0,INE945H01013,Department Stores,Equity,V2RETAIL,V2 Retail Limited,EQ,04-JUL-2007,10,1,10
532868,,DLF,DLF LTD.,Active,A ,2.0,INE271C01023,Realty,Equity,DLF,DLF Limited,EQ,05-JUL-2007,2,1,2
532869,,TARMAT,TARMAT LTD.,Active,B ,10.0,INE924H01018,Construction & Engineering,Equity,TARMAT,Tarmat Limited,EQ,09-JUL-2007,10,1,10
532870,,ANKITMETAL,ANKIT METAL & POWER LTD.,Active,T ,10.0,INE106I01010,Iron & Steel/Interm.Products,Equity,ANKITMETAL,Ankit Metal & Power Limited,BE,14-MAR-2013,10,1,10
532872,,SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,Active,A ,1.0,INE232I01014,Pharmaceuticals,Equity,SPARC,Sun Pharma Advanced Research Company Limited,EQ,18-JUL-2007,1,1,1
532873,,HDIL,HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.,Active,Z ,10.0,INE191I01012,Realty,Equity,HDIL,Housing Development and Infrastructure Limited,BZ,24-JUL-2007,10,1,10
532875,,ADSL,ALLIED DIGITAL SERVICES LTD.,Active,B ,5.0,INE102I01027,IT Consulting & Software,Equity,ADSL,Allied Digital Services Limited,EQ,25-JUL-2007,5,1,5
532878,,ALPA,ALPA LABORATORIES LTD.,Active,T ,10.0,INE385I01010,Biotechnology,Equity,ALPA,Alpa Laboratories Limited,BE,06-AUG-2007,10,1,10
532880,,OMAXE,OMAXE LTD.,Active,A ,10.0,INE800H01010,Realty,Equity,OMAXE,Omaxe Limited,EQ,09-AUG-2007,10,1,10
532884,,REFEX,Refex Industries Limited,Active,B ,10.0,INE056I01017,Industrial Gases,Equity,REFEX,Refex Industries Limited,EQ,03-DEC-2009,10,1,10
532885,,CENTRALBK,CENTRAL BANK OF INDIA,Active,A ,10.0,INE483A01010,Banks,Equity,CENTRALBK,Central Bank of India,EQ,21-AUG-2007,10,1,10
532887,,NTL,Neueon Towers Ltd,Active,T ,10.0,INE333I01036,Heavy Electrical Equipment,Equity,NTL,Neueon Towers Limited,BE,11-SEP-2013,10,1,10
532888,,ASIANTILES,ASIAN GRANITO INDIA LTD.,Active,A ,10.0,INE022I01019,Furniture-Furnishing-Paints,Equity,ASIANTILES,Asian Granito India Limited,EQ,23-AUG-2007,10,1,10
532889,,KPRMILL,K.P.R. Mill Limited,Active,A ,5.0,INE930H01023,Textiles,Equity,KPRMILL,K.P.R. Mill Limited,EQ,28-AUG-2007,5,1,5
532890,,TAKE,TAKE SOLUTIONS LTD.,Active,A ,1.0,INE142I01023,Pharmaceuticals,Equity,TAKE,Take Solutions Limited,EQ,27-AUG-2007,1,1,1
532891,,PURVA,Puravankara Ltd,Active,B ,5.0,INE323I01011,Realty,Equity,PURVA,Puravankara Limited,EQ,30-AUG-2007,5,1,5
532892,,MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVICES LTD.,Active,A ,1.0,INE338I01027,Finance (including NBFCs),Equity,MOTILALOFS,Motilal Oswal Financial Services Limited,EQ,11-SEP-2007,1,1,1
532894,,INDOWIND,INDOWIND ENERGY LTD.,Active,B ,10.0,INE227G01018,Electric Utilities,Equity,INDOWIND,Indowind Energy Limited,EQ,14-SEP-2007,10,1,10
532895,,NAGREEKCAP,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,Active,B ,5.0,INE245I01016,Investment Companies,Equity,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,EQ,18-SEP-2007,5,1,5
532896,,MAGNUM,MAGNUM VENTURES LTD.,Active,T ,10.0,INE387I01016,Paper & Paper Products,Equity,MAGNUM,Magnum Ventures Limited,BE,20-SEP-2007,10,1,10
532898,,POWERGRID,POWER GRID CORPORATION OF INDIA LTD.,Active,A ,10.0,INE752E01010,Electric Utilities,Equity,POWERGRID,Power Grid Corporation of India Limited,EQ,05-OCT-2007,10,1,10
532899,,KSCL,KAVERI SEED COMPANY LTD.,Active,A ,2.0,INE455I01029,Other Agricultural Products,Equity,KSCL,Kaveri Seed Company Limited,EQ,04-OCT-2007,2,1,2
532900,,PAISALO,Paisalo Digital Ltd,Active,A ,10.0,INE420C01042,Finance (including NBFCs),Equity,PAISALO,Paisalo Digital Limited,EQ,17-OCT-2011,10,1,10
532902,,CCCL,CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.,Active,T ,2.0,INE429I01024,Realty,Equity,CCCL,Consolidated Construction Consortium Limited,BE,15-OCT-2007,2,1,2
532906,,MAANALU,MAAN ALUMINIUM LTD.,Active,B ,10.0,INE215I01019,Construction & Engineering,Equity,MAANALU,Maan Aluminium Limited,EQ,22-OCT-2007,10,1,10
532907,,IL&FSENGG,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,Active,Z ,10.0,INE369I01014,Construction & Engineering,Equity,IL&FSENGG,IL&FS Engineering and Construction Company Limited,BZ,25-OCT-2007,10,1,10
532915,,RELIGARE,RELIGARE ENTERPRISES LTD.,Active,A ,10.0,INE621H01010,Other Financial Services,Equity,RELIGARE,Religare Enterprises Limited,EQ,21-NOV-2007,10,1,10
532916,,BVCL,BARAK VALLEY CEMENTS LTD.,Active,T ,10.0,INE139I01011,Cement & Cement Products,Equity,BVCL,Barak Valley Cements Limited,BE,23-NOV-2007,10,1,10
532921,,ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,Active,A ,2.0,INE742F01042,Marine Port & Services,Equity,ADANIPORTS,Adani Ports and Special Economic Zone Limited,EQ,27-NOV-2007,2,1,2
532922,,EDELWEISS,Edelweiss Financial Services Ltd.,Active,A ,1.0,INE532F01054,Other Financial Services,Equity,EDELWEISS,Edelweiss Financial Services Limited,EQ,12-DEC-2007,1,1,1
532923,,RGL,Renaissance Global Ltd,Active,B ,10.0,INE722H01016,Other Apparels & Accessories,Equity,RGL,Renaissance Global Limited,EQ,12-DEC-2007,10,1,10
532924,,KOLTEPATIL,KOLTE-PATIL DEVELOPERS LTD.,Active,A ,10.0,INE094I01018,Realty,Equity,KOLTEPATIL,Kolte - Patil Developers Limited,EQ,13-DEC-2007,10,1,10
532925,,KAUSHALYA,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,Active,B ,10.0,INE234I01010,Construction & Engineering,Equity,KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,EQ,14-DEC-2007,10,1,10
532926,,JYOTHYLAB,Jyothy Labs Ltd,Active,A ,1.0,INE668F01031,Household Products,Equity,JYOTHYLAB,Jyothy Labs Limited,EQ,19-DEC-2007,1,1,1
532927,,ECLERX,ECLERX SERVICES LTD.,Active,A ,10.0,INE738I01010,BPO/KPO,Equity,ECLERX,eClerx Services Limited,EQ,31-DEC-2007,10,1,10
532928,,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,Active,B ,1.0,INE763I01026,Heavy Electrical Equipment,Equity,TRIL,Transformers And Rectifiers (India) Limited,EQ,28-DEC-2007,1,1,1
532929,,BRIGADE,BRIGADE ENTERPRISES LTD.,Active,A ,10.0,INE791I01019,Realty,Equity,BRIGADE,Brigade Enterprises Limited,EQ,31-DEC-2007,10,1,10
532930,,BGRENERGY,BGR ENERGY SYSTEMS LTD.,Active,B ,10.0,INE661I01014,Heavy Electrical Equipment,Equity,BGRENERGY,BGR Energy Systems Limited,EQ,03-JAN-2008,10,1,10
532932,,MANAKSIA,MANAKSIA LTD.,Active,B ,2.0,INE015D01022,Iron & Steel Products,Equity,MANAKSIA,Manaksia Limited,EQ,08-JAN-2008,2,1,2
532934,,PPAP,PPAP Automotive Limited,Active,B ,10.0,INE095I01015,Auto Parts & Equipment,Equity,PPAP,PPAP Automotive Limited,EQ,11-JAN-2008,10,1,10
532935,,ARIES,ARIES AGRO LTD.,Active,B ,10.0,INE298I01015,Fertilizers,Equity,ARIES,Aries Agro Limited,EQ,11-JAN-2008,10,1,10
532937,,KUANTUM,KUANTUM PAPERS LTD.,Active,B ,1.0,INE529I01021,Paper & Paper Products,Equity,KUANTUM,Kuantum Papers Limited,EQ,23-OCT-2019,1,1,1
532939,,RPOWER,RELIANCE POWER LTD.,Active,A ,10.0,INE614G01033,Electric Utilities,Equity,RPOWER,Reliance Power Limited,EQ,11-FEB-2008,10,1,10
532940,,JKIL,J.KUMAR INFRAPROJECTS LTD.,Active,A ,5.0,INE576I01022,Construction & Engineering,Equity,JKIL,J.Kumar Infraprojects Limited,EQ,12-FEB-2008,5,1,5
532941,,CORDSCABLE,CORDS CABLE INDUSTRIES LTD.,Active,B ,10.0,INE792I01017,Other Elect.Equip./ Prod.,Equity,CORDSCABLE,Cords Cable Industries Limited,EQ,13-FEB-2008,10,1,10
532942,,KNRCON,KNR CONSTRUCTIONS LTD.,Active,A ,2.0,INE634I01029,Construction & Engineering,Equity,KNRCON,KNR Constructions Limited,EQ,18-FEB-2008,2,1,2
532944,,ONMOBILE,OnMobile Global Ltd.,Active,B ,10.0,INE809I01019,Other Telecom Services,Equity,ONMOBILE,OnMobile Global Limited,EQ,19-FEB-2008,10,1,10
532945,,SHRIRAMEPC,SHRIRAM EPC LTD.,Active,B ,10.0,INE964H01014,Construction & Engineering,Equity,SHRIRAMEPC,Shriram EPC Limited,EQ,20-FEB-2008,10,1,10
532946,,BANG,BANG OVERSEAS LTD.,Active,B ,10.0,INE863I01016,Other Apparels & Accessories,Equity,BANG,Bang Overseas Limited,EQ,20-FEB-2008,10,1,10
532947,,IRB,IRB INFRASTRUCTURE DEVELOPERS LTD.,Active,A ,10.0,INE821I01014,Roads & Highways,Equity,IRB,IRB Infrastructure Developers Limited,EQ,25-FEB-2008,10,1,10
532951,,GSS,GSS INFOTECH LTD.,Active,B ,10.0,INE871H01011,IT Consulting & Software,Equity,GSS,GSS Infotech Limited,EQ,07-MAR-2008,10,1,10
532952,,NAHARCAP,NAHAR CAPITAL & FINANCIAL SERVICES LTD.,Active,B ,5.0,INE049I01012,Investment Companies,Equity,NAHARCAP,Nahar Capital and Financial Services Limited,EQ,11-MAR-2008,5,1,5
532953,,VGUARD,V-GUARD INDUSTRIES LTD.,Active,A ,1.0,INE951I01027,Other Elect.Equip./ Prod.,Equity,VGUARD,V-Guard Industries Limited,EQ,13-MAR-2008,1,1,1
532955,,RECLTD,REC Ltd,Active,A ,10.0,INE020B01018,Finance (including NBFCs),Equity,RECLTD,REC Limited,EQ,12-MAR-2008,10,1,10
532959,,GAMMNINFRA,GAMMON INFRASTRUCTURE PROJECTS LTD.,Active,B ,2.0,INE181G01025,Construction & Engineering,Equity,GAMMNINFRA,Gammon Infrastructure Projects Limited,EQ,03-APR-2008,2,1,2
532960,,DHANI,Dhani Services Ltd,Active,B ,2.0,INE274G01010,Other Financial Services,Equity,DHANI,Dhani Services Limited,EQ,02-APR-2008,2,1,2
532966,,TWL,TITAGARH WAGONS LTD.,Active,A ,2.0,INE615H01020,Commercial Vehicles,Equity,TWL,Titagarh Wagons Limited,EQ,21-APR-2008,2,1,2
532967,,KIRIINDUS,KIRI INDUSTRIES LTD.,Active,A ,10.0,INE415I01015,Specialty Chemicals,Equity,KIRIINDUS,Kiri Industries Limited,EQ,22-APR-2008,10,1,10
532974,,BIRLAMONEY,ADITYA BIRLA MONEY LTD.-$,Active,B ,1.0,INE865C01022,Other Financial Services,Equity,BIRLAMONEY,Aditya Birla Money Limited,EQ,07-FEB-2008,1,1,1
532976,,JAIBALAJI,JAI BALAJI INDUSTRIES LTD.,Active,B ,10.0,INE091G01018,Iron & Steel/Interm.Products,Equity,JAIBALAJI,Jai Balaji Industries Limited,EQ,09-DEC-2003,10,1,10
532977,,BAJAJ-AUTO,BAJAJ AUTO LTD.,Active,A ,10.0,INE917I01010,2/3 Wheelers,Equity,BAJAJ-AUTO,Bajaj Auto Limited,EQ,26-MAY-2008,10,1,10
532978,,BAJAJFINSV,BAJAJ FINSERV LTD.,Active,A ,5.0,INE918I01018,Holding Companies,Equity,BAJAJFINSV,Bajaj Finserv Limited,EQ,26-MAY-2008,5,1,5
532980,,GOKUL,GOKUL REFOILS & SOLVENT LTD.,Active,B ,2.0,INE020J01029,Edible Oils,Equity,GOKUL,Gokul Refoils and Solvent Limited,EQ,04-JUN-2008,2,1,2
532983,,RPGLIFE,RPG LIFE SCIENCES LTD.,Active,B ,8.0,INE105J01010,Pharmaceuticals,Equity,RPGLIFE,RPG Life Sciences Limited,EQ,10-JUN-2008,8,1,8
532986,,NIRAJ,NIRAJ CEMENT STRUCTURALS LTD.,Active,B ,10.0,INE368I01016,Construction & Engineering,Equity,NIRAJ,Niraj Cement Structurals Limited,EQ,01-OCT-2020,10,1,10
532987,,RBL,RANE BRAKE LINING LTD.,Active,B ,10.0,INE244J01017,Auto Parts & Equipment,Equity,RBL,Rane Brake Lining Limited,EQ,20-JUN-2008,10,1,10
532988,,RANEENGINE,RANE ENGINE VALVE LTD.,Active,B ,10.0,INE222J01013,Auto Parts & Equipment,Equity,RANEENGINE,Rane Engine Valve Limited,EQ,24-JUN-2008,10,1,10
532989,,BAFNAPHARM,BAFNA PHARMACEUTICALS LTD.,Active,B ,10.0,INE878I01022,Pharmaceuticals,Equity,BAFNAPH,Bafna Pharmaceuticals Limited,EQ,27-FEB-2020,10,1,10
532994,,ARCHIDPLY,ARCHIDPLY INDUSTRIES LTD.,Active,T ,10.0,INE877I01016,Forest Products,Equity,ARCHIDPLY,Archidply Industries Limited,BE,04-JUL-2008,10,1,10
532998,,LEHIL,Lotus Eye Hospital And Institute Ltd,Active,B ,10.0,INE947I01017,Healthcare Facilities,Equity,LOTUSEYE,Lotus Eye Hospital and Institute Limited,EQ,11-JUL-2008,10,1,10
533001,,SOMICONV,SOMI CONVEYOR BELTINGS LTD.,Active,B ,10.0,INE323J01019,Industrial Machinery,Equity,SOMICONVEY,Somi Conveyor Beltings Limited,EQ,18-JUL-2016,10,1,10
533007,,LGBFORGE,LGB FORGE LTD.,Active,B ,1.0,INE201J01017,Other Industrial Products,Equity,LGBFORGE,LGB Forge Limited,EQ,01-AUG-2008,1,1,1
533012,,LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,Active,B ,1.0,INE197J01017,Realty,Equity,LPDC,Landmark Property Development Company Limited,EQ,12-AUG-2008,1,1,1
533014,,SICAGEN,SICAGEN INDIA LTD.,Active,T ,10.0,INE176J01011,Comm.Trading  & Distribution,Equity,SICAGEN,Sicagen India Limited,BE,21-AUG-2008,10,1,10
533022,,20MICRONS,20 MICRONS LTD.,Active,B ,5.0,INE144J01027,Mining,Equity,20MICRONS,20 Microns Limited,EQ,06-OCT-2008,5,1,5
533023,,WABCOINDIA,WABCO INDIA LTD.,Active,A ,5.0,INE342J01019,Auto Parts & Equipment,Equity,WABCOINDIA,WABCO India Limited,EQ,01-OCT-2008,5,1,5
533029,,ALKALI,ALKALI METALS LTD.,Active,B ,10.0,INE773I01017,Specialty Chemicals,Equity,ALKALI,Alkali Metals Limited,EQ,06-NOV-2008,10,1,10
533033,,ISGEC,ISGEC Heavy Engineering Ltd,Active,A ,1.0,INE858B01029,Industrial Machinery,Equity,ISGEC,Isgec Heavy Engineering Limited,EQ,05-MAY-2021,1,1,1
533047,,IMFA,INDIAN METALS & FERRO ALLOYS LTD.,Active,B ,10.0,INE919H01018,Iron & Steel/Interm.Products,Equity,IMFA,Indian Metals & Ferro Alloys Limited,EQ,23-JUL-2010,10,1,10
